"num_codigo";"num_codigo_exec";"num_codigo_liqu";"nom_orgao_orcamento_exec"
"2018.3.19.19601.200.1099.500057.5";"2018.3.19.19601.200.1099.500057.5";"2018.2715713.19601.3.500057.200.1099.22611.5";"Secretaria da Saúde"
"2019.3.18.18401.213.5040.500038.5";"2019.3.18.18401.213.5040.500038.5";"2019.3200568.18401.1.500038.213.5040.25177.5";"Secretaria de Desenvolvimento Rural"
"2019.3.18.18401.213.5040.500038.5";"2019.3.18.18401.213.5040.500038.5";"2019.3200546.18401.0.500038.213.5040.25177.5";"Secretaria de Desenvolvimento Rural"
"2025.3.20.20801.437.7873.500107.5";"2025.3.20.20801.437.7873.500107.5";"2025.5661279.20801.0.500107.437.7873.86536.5";"Secretaria da Segurança Pública"
"2025.3.20.20801.437.7873.500107.5";"2025.3.20.20801.437.7873.500107.5";"2025.5661168.20801.1.500107.437.7873.86536.5";"Secretaria da Segurança Pública"
"2025.3.20.20801.437.7873.500107.5";"2025.3.20.20801.437.7873.500107.5";"2025.5668724.20801.72.500107.437.7873.86536.5";"Secretaria da Segurança Pública"
"2017.3.19.19601.200.5607.500081.5";"2017.3.19.19601.200.5607.500081.5";"2017.2000808.19601.3.500081.200.5607.19605.5";"Secretaria da Saúde"
"2017.3.19.19601.200.5607.500081.5";"2017.3.19.19601.200.5607.500081.5";"2017.2001320.19601.0.500081.200.5607.19605.5";"Secretaria da Saúde"
"2023.3.11.11601.306.7744.500101.5";"2023.3.11.11601.306.7744.500101.5";"2023.4942859.11601.1.500101.306.7744.56942.5";"Secretaria da Educação"
"2023.3.11.11601.306.7744.500101.5";"2023.3.11.11601.306.7744.500101.5";"2023.4942813.11601.0.500101.306.7744.56942.5";"Secretaria da Educação"
"2020.3.12.12101.300.4747.500044.5";"2020.3.12.12101.300.4747.500044.5";"2020.3877855.12101.1.500044.300.4747.31392.5";"Secretaria de Justiça, Direitos Humanos e Desenvolvimento Social"
"2020.3.12.12101.300.4747.500044.5";"2020.3.12.12101.300.4747.500044.5";"2020.3878395.12101.0.500044.300.4747.31392.5";"Secretaria de Justiça, Direitos Humanos e Desenvolvimento Social"
"2020.3.12.12101.300.4747.500044.5";"2020.3.12.12101.300.4747.500044.5";"2020.3880993.12101.2.500044.300.4747.31392.5";"Secretaria de Justiça, Direitos Humanos e Desenvolvimento Social"
"2021.3.18.18401.304.7988.500044.5";"2021.3.18.18401.304.7988.500044.5";"2021.4219724.18401.0.500044.304.7988.35766.5";"Secretaria de Desenvolvimento Rural"
"2021.3.18.18401.304.7988.500044.5";"2021.3.18.18401.304.7988.500044.5";"2021.4219540.18401.1.500044.304.7988.35766.5";"Secretaria de Desenvolvimento Rural"
"2021.3.18.18401.304.7988.500044.5";"2021.3.18.18401.304.7988.500044.5";"2021.4219186.18401.1.500044.304.7988.35766.5";"Secretaria de Desenvolvimento Rural"
"2021.3.18.18401.304.7988.500044.5";"2021.3.18.18401.304.7988.500044.5";"2021.4219723.18401.0.500044.304.7988.35766.5";"Secretaria de Desenvolvimento Rural"
"2023.3.20.20802.314.7875.500097.5";"2023.3.20.20802.314.7875.500097.5";"2023.4939315.20802.0.500097.314.7875.56938.5";"Secretaria da Segurança Pública"
"2023.3.20.20802.314.7875.500097.5";"2023.3.20.20802.314.7875.500097.5";"2023.4939321.20802.4.500097.314.7875.56938.5";"Secretaria da Segurança Pública"
"2024.3.19.19601.436.7850.500103.5";"2024.3.19.19601.436.7850.500103.5";"2024.5206453.19601.3.500103.436.7850.57495.5";"Secretaria da Saúde"
"2024.3.19.19601.436.7850.500103.5";"2024.3.19.19601.436.7850.500103.5";"2024.5206492.19601.0.500103.436.7850.57495.5";"Secretaria da Saúde"
"2025.3.11.11601.422.4217.500120.5";"2025.3.11.11601.422.4217.500120.5";"2025.5662306.11601.1.500120.422.4217.86565.5";"Secretaria da Educação"
"2025.3.11.11601.422.4217.500120.5";"2025.3.11.11601.422.4217.500120.5";"2025.5662391.11601.0.500120.422.4217.86565.5";"Secretaria da Educação"
"2024.3.11.11101.425.7744.500123.5";"2024.3.11.11101.425.7744.500123.5";"2024.5205908.11101.38.500123.425.7744.62456.5";"Secretaria da Educação"
"2024.3.11.11101.425.7744.500123.5";"2024.3.11.11101.425.7744.500123.5";"2024.5206276.11101.0.500123.425.7744.62456.5";"Secretaria da Educação"
"2021.3.19.19601.313.5607.500108.5";"2021.3.19.19601.313.5607.500108.5";"2021.4219506.19601.3.500108.313.5607.37428.5";"Secretaria da Saúde"
"2021.3.19.19601.313.5607.500108.5";"2021.3.19.19601.313.5607.500108.5";"2021.4219787.19601.0.500108.313.5607.37428.5";"Secretaria da Saúde"
"2023.3.11.11601.306.2696.500074.5";"2023.3.11.11601.306.2696.500074.5";"2023.4926268.11601.1.500074.306.2696.56925.5";"Secretaria da Educação"
"2023.3.11.11601.306.2696.500074.5";"2023.3.11.11601.306.2696.500074.5";"2023.4926280.11601.0.500074.306.2696.56925.5";"Secretaria da Educação"
"2021.3.18.18401.304.1399.500080.5";"2021.3.18.18401.304.1399.500080.5";"2021.4229405.18401.0.500080.304.1399.33593.5";"Secretaria de Desenvolvimento Rural"
"2021.3.18.18401.304.1399.500080.5";"2021.3.18.18401.304.1399.500080.5";"2021.4229403.18401.0.500080.304.1399.33593.5";"Secretaria de Desenvolvimento Rural"
"2021.3.18.18401.304.1399.500080.5";"2021.3.18.18401.304.1399.500080.5";"2021.4229417.18401.1.500080.304.1399.33593.5";"Secretaria de Desenvolvimento Rural"
"2021.3.18.18401.304.1399.500080.5";"2021.3.18.18401.304.1399.500080.5";"2021.4229404.18401.0.500080.304.1399.33593.5";"Secretaria de Desenvolvimento Rural"
"2021.3.18.18401.304.1399.500080.5";"2021.3.18.18401.304.1399.500080.5";"2021.4229416.18401.1.500080.304.1399.33593.5";"Secretaria de Desenvolvimento Rural"
"2021.3.18.18401.304.1399.500080.5";"2021.3.18.18401.304.1399.500080.5";"2021.4229418.18401.1.500080.304.1399.33593.5";"Secretaria de Desenvolvimento Rural"
"2026.3.30.30101.426.4699.500141.5";"2026.3.30.30101.426.4699.500141.5";"2026.6183384.30101.0.500141.426.4699.93835.5";"Secretaria de Promoção da Igualdade Racial e dos Povos e Comunidades Tradicionais"
"2026.3.30.30101.426.4699.500141.5";"2026.3.30.30101.426.4699.500141.5";"2026.6185743.30101.2.500141.426.4699.93835.5";"Secretaria de Promoção da Igualdade Racial e dos Povos e Comunidades Tradicionais"
"2026.3.30.30101.426.4699.500141.5";"2026.3.30.30101.426.4699.500141.5";"2026.6182531.30101.3.500141.426.4699.93835.5";"Secretaria de Promoção da Igualdade Racial e dos Povos e Comunidades Tradicionais"
"2020.3.11.11601.306.6525.500104.5";"2020.3.11.11601.306.6525.500104.5";"2020.3893378.11601.1.500104.306.6525.33017.5";"Secretaria da Educação"
"2020.3.11.11601.306.6525.500104.5";"2020.3.11.11601.306.6525.500104.5";"2020.3893358.11601.0.500104.306.6525.33017.5";"Secretaria da Educação"
"2026.3.32.32802.411.5893.500116.5";"2026.3.32.32802.411.5893.500116.5";"2026.6182375.32802.1.500116.411.5893.93830.5";"Secretaria de Turismo"
"2026.3.32.32802.411.5893.500116.5";"2026.3.32.32802.411.5893.500116.5";"2026.6183364.32802.0.500116.411.5893.93830.5";"Secretaria de Turismo"
"2024.3.32.32802.411.5893.500124.5";"2024.3.32.32802.411.5893.500124.5";"2024.5206487.32802.0.500124.411.5893.62457.5";"Secretaria de Turismo"
"2024.3.32.32802.411.5893.500124.5";"2024.3.32.32802.411.5893.500124.5";"2024.5206470.32802.1.500124.411.5893.62457.5";"Secretaria de Turismo"
"2024.3.19.19601.435.2875.500137.5";"2024.3.19.19601.435.2875.500137.5";"2024.5384812.19601.0.500137.435.2875.62470.5";"Secretaria da Saúde"
"2024.3.19.19601.435.2875.500137.5";"2024.3.19.19601.435.2875.500137.5";"2024.5660733.19601.1.500137.435.2875.62470.5";"Secretaria da Saúde"
"2024.3.19.19601.435.2875.500137.5";"2024.3.19.19601.435.2875.500137.5";"2024.5384821.19601.6.500137.435.2875.62470.5";"Secretaria da Saúde"
"2020.3.19.19601.313.7510.500086.5";"2020.3.19.19601.313.7510.500086.5";"2020.3880230.19601.108.500086.313.7510.29947.5";"Secretaria da Saúde"
"2020.3.19.19601.313.7510.500086.5";"2020.3.19.19601.313.7510.500086.5";"2020.3877913.19601.1.500086.313.7510.29947.5";"Secretaria da Saúde"
"2020.3.19.19601.313.7510.500086.5";"2020.3.19.19601.313.7510.500086.5";"2020.3878355.19601.0.500086.313.7510.29947.5";"Secretaria da Saúde"
"2020.3.19.19601.313.7510.500086.5";"2020.3.19.19601.313.7510.500086.5";"2020.3878356.19601.0.500086.313.7510.29947.5";"Secretaria da Saúde"
"2020.3.19.19601.313.7510.500086.5";"2020.3.19.19601.313.7510.500086.5";"2020.3891246.19601.109.500086.313.7510.29947.5";"Secretaria da Saúde"
"2020.3.19.19601.313.7510.500086.5";"2020.3.19.19601.313.7510.500086.5";"2020.3891247.19601.109.500086.313.7510.29947.5";"Secretaria da Saúde"
"2020.3.19.19601.313.7510.500086.5";"2020.3.19.19601.313.7510.500086.5";"2020.3880229.19601.108.500086.313.7510.29947.5";"Secretaria da Saúde"
"2020.3.19.19601.313.7510.500086.5";"2020.3.19.19601.313.7510.500086.5";"2020.3877912.19601.1.500086.313.7510.29947.5";"Secretaria da Saúde"
"2024.3.19.19601.435.1099.500139.5";"2024.3.19.19601.435.1099.500139.5";"2024.5205835.19601.3.500139.435.1099.62472.5";"Secretaria da Saúde"
"2024.3.19.19601.435.1099.500139.5";"2024.3.19.19601.435.1099.500139.5";"2024.5205877.19601.0.500139.435.1099.62472.5";"Secretaria da Saúde"
"2020.3.18.18401.304.1399.500104.5";"2020.3.18.18401.304.1399.500104.5";"2020.3878469.18401.0.500104.304.1399.33017.5";"Secretaria de Desenvolvimento Rural"
"2020.3.18.18401.304.1399.500104.5";"2020.3.18.18401.304.1399.500104.5";"2020.3877975.18401.1.500104.304.1399.33017.5";"Secretaria de Desenvolvimento Rural"
"2025.3.26.26401.419.1162.500052.5";"2025.3.26.26401.419.1162.500052.5";"2025.5661392.26401.0.500052.419.1162.86502.5";"Secretaria de Desenvolvimento Urbano"
"2025.3.26.26401.419.1162.500052.5";"2025.3.26.26401.419.1162.500052.5";"2025.5661131.26401.1.500052.419.1162.86502.5";"Secretaria de Desenvolvimento Urbano"
"2019.3.11.11101.212.2984.500046.5";"2019.3.11.11101.212.2984.500046.5";"2019.3182153.11101.1.500046.212.2984.24914.5";"Secretaria da Educação"
"2019.3.11.11101.212.2984.500046.5";"2019.3.11.11101.212.2984.500046.5";"2019.3183259.11101.38.500046.212.2984.24914.5";"Secretaria da Educação"
"2019.3.11.11101.212.2984.500046.5";"2019.3.11.11101.212.2984.500046.5";"2019.3182259.11101.0.500046.212.2984.24914.5";"Secretaria da Educação"
"2023.3.18.18401.304.7768.500098.5";"2023.3.18.18401.304.7768.500098.5";"2023.4926480.18401.1.500098.304.7768.56939.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.7768.500098.5";"2023.3.18.18401.304.7768.500098.5";"2023.4927018.18401.0.500098.304.7768.56939.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.7768.500098.5";"2023.3.18.18401.304.7768.500098.5";"2023.4947124.18401.0.500098.304.7768.56939.5";"Secretaria de Desenvolvimento Rural"
"2023.3.18.18401.304.7768.500098.5";"2023.3.18.18401.304.7768.500098.5";"2023.4947123.18401.1.500098.304.7768.56939.5";"Secretaria de Desenvolvimento Rural"
"2026.3.19.19601.436.5607.500051.5";"2026.3.19.19601.436.5607.500051.5";"2026.6183977.19601.0.500051.436.5607.93679.5";"Secretaria da Saúde"
"2026.3.19.19601.436.5607.500051.5";"2026.3.19.19601.436.5607.500051.5";"2026.6183773.19601.3.500051.436.5607.93679.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5370.500028.5";"2020.3.19.19601.313.5370.500028.5";"2020.3890273.19601.0.500028.313.5370.30572.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5370.500028.5";"2020.3.19.19601.313.5370.500028.5";"2020.3889891.19601.0.500028.313.5370.30572.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5370.500028.5";"2020.3.19.19601.313.5370.500028.5";"2020.3890305.19601.1.500028.313.5370.30572.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5370.500028.5";"2020.3.19.19601.313.5370.500028.5";"2020.3889902.19601.1.500028.313.5370.30572.5";"Secretaria da Saúde"
"2020.3.19.19601.313.5370.500028.5";"2020.3.19.19601.313.5370.500028.5";"2020.3891142.19601.3.500028.313.5370.30572.5";"Secretaria da Saúde"
"2025.3.19.19601.435.2875.500135.5";"2025.3.19.19601.435.2875.500135.5";"2025.5668760.19601.1.500135.435.2875.86559.5";"Secretaria da Saúde"
"2025.3.19.19601.435.2875.500135.5";"2025.3.19.19601.435.2875.500135.5";"2025.5661709.19601.6.500135.435.2875.86559.5";"Secretaria da Saúde"
"2025.3.19.19601.435.2875.500135.5";"2025.3.19.19601.435.2875.500135.5";"2025.5661901.19601.0.500135.435.2875.86559.5";"Secretaria da Saúde"
"2022.3.11.11101.306.2984.500049.5";"2022.3.11.11101.306.2984.500049.5";"2022.4569206.11101.0.500049.306.2984.50458.5";"Secretaria da Educação"
"2022.3.11.11101.306.2984.500049.5";"2022.3.11.11101.306.2984.500049.5";"2022.4575736.11101.38.500049.306.2984.50458.5";"Secretaria da Educação"
"2022.3.11.11101.306.2984.500049.5";"2022.3.11.11101.306.2984.500049.5";"2022.4568910.11101.1.500049.306.2984.50458.5";"Secretaria da Educação"
"2025.3.19.19601.435.1099.500072.5";"2025.3.19.19601.435.1099.500072.5";"2025.5661304.19601.0.500072.435.1099.86513.5";"Secretaria da Saúde"
"2025.3.19.19601.435.1099.500072.5";"2025.3.19.19601.435.1099.500072.5";"2025.5661087.19601.3.500072.435.1099.86513.5";"Secretaria da Saúde"
"2024.3.32.32802.411.5893.500119.5";"2024.3.32.32802.411.5893.500119.5";"2024.5206462.32802.1.500119.411.5893.62452.5";"Secretaria de Turismo"
"2024.3.32.32802.411.5893.500119.5";"2024.3.32.32802.411.5893.500119.5";"2024.5206486.32802.0.500119.411.5893.62452.5";"Secretaria de Turismo"
"2026.3.11.11101.425.3332.500138.5";"2026.3.11.11101.425.3332.500138.5";"2026.6182852.11101.1.500138.425.3332.93967.5";"Secretaria da Educação"
"2026.3.11.11101.425.3332.500138.5";"2026.3.11.11101.425.3332.500138.5";"2026.6182964.11101.0.500138.425.3332.93967.5";"Secretaria da Educação"
"2026.3.18.18101.417.1399.500132.5";"2026.3.18.18101.417.1399.500132.5";"2026.6183387.18101.0.500132.417.1399.93955.5";"Secretaria de Desenvolvimento Rural"
"2026.3.18.18101.417.1399.500132.5";"2026.3.18.18101.417.1399.500132.5";"2026.6195400.18101.3.500132.417.1399.93955.5";"Secretaria de Desenvolvimento Rural"
"2026.3.18.18101.417.1399.500132.5";"2026.3.18.18101.417.1399.500132.5";"2026.6182674.18101.1.500132.417.1399.93955.5";"Secretaria de Desenvolvimento Rural"
"2026.3.18.18101.417.1399.500132.5";"2026.3.18.18101.417.1399.500132.5";"2026.6182388.18101.1.500132.417.1399.93955.5";"Secretaria de Desenvolvimento Rural"
"2026.3.18.18101.417.1399.500132.5";"2026.3.18.18101.417.1399.500132.5";"2026.6183460.18101.0.500132.417.1399.93955.5";"Secretaria de Desenvolvimento Rural"
"2026.3.18.18101.417.1399.500132.5";"2026.3.18.18101.417.1399.500132.5";"2026.6195397.18101.3.500132.417.1399.93955.5";"Secretaria de Desenvolvimento Rural"
"2024.3.18.18401.417.1399.500004.5";"2024.3.18.18401.417.1399.500004.5";"2024.5205966.18401.1.500004.417.1399.57445.5";"Secretaria de Desenvolvimento Rural"
"2024.3.18.18401.417.1399.500004.5";"2024.3.18.18401.417.1399.500004.5";"2024.5206172.18401.0.500004.417.1399.57445.5";"Secretaria de Desenvolvimento Rural"
"2023.3.11.11101.306.2984.500034.5";"2023.3.11.11101.306.2984.500034.5";"2023.4926346.11101.38.500034.306.2984.56903.5";"Secretaria da Educação"
"2023.3.11.11101.306.2984.500034.5";"2023.3.11.11101.306.2984.500034.5";"2023.4926401.11101.0.500034.306.2984.56903.5";"Secretaria da Educação"
"2021.3.11.11101.306.7744.500030.5";"2021.3.11.11101.306.7744.500030.5";"2021.4219387.11101.38.500030.306.7744.36755.5";"Secretaria da Educação"
"2021.3.11.11101.306.7744.500030.5";"2021.3.11.11101.306.7744.500030.5";"2021.4219998.11101.0.500030.306.7744.36755.5";"Secretaria da Educação"
"2021.3.11.11101.306.7744.500030.5";"2021.3.11.11101.306.7744.500030.5";"2021.4219167.11101.38.500030.306.7744.36755.5";"Secretaria da Educação"
"2021.3.11.11101.306.7744.500030.5";"2021.3.11.11101.306.7744.500030.5";"2021.4220057.11101.0.500030.306.7744.36755.5";"Secretaria da Educação"
"2025.3.19.19601.435.1099.500063.5";"2025.3.19.19601.435.1099.500063.5";"2025.5661337.19601.0.500063.435.1099.86506.5";"Secretaria da Saúde"
"2025.3.19.19601.435.1099.500063.5";"2025.3.19.19601.435.1099.500063.5";"2025.5661017.19601.3.500063.435.1099.86506.5";"Secretaria da Saúde"
"2025.3.19.19601.436.7850.500138.5";"2025.3.19.19601.436.7850.500138.5";"2025.5662173.19601.3.500138.436.7850.86569.5";"Secretaria da Saúde"
"2025.3.19.19601.436.7850.500138.5";"2025.3.19.19601.436.7850.500138.5";"2025.5662198.19601.0.500138.436.7850.86569.5";"Secretaria da Saúde"
"2021.3.11.11101.306.5262.500059.5";"2021.3.11.11101.306.5262.500059.5";"2021.4228957.11101.91.500059.306.5262.34611.5";"Secretaria da Educação"
"2021.3.11.11101.306.5262.500059.5";"2021.3.11.11101.306.5262.500059.5";"2021.4228873.11101.0.500059.306.5262.34611.5";"Secretaria da Educação"
"2026.3.39.39101.403.3319.500132.5";"2026.3.39.39101.403.3319.500132.5";"2026.6182434.39101.1.500132.403.3319.93955.5";"Secretaria de Assistência e Desenvolvimento Social"
"2026.3.39.39101.403.3319.500132.5";"2026.3.39.39101.403.3319.500132.5";"2026.6184308.39101.2.500132.403.3319.93955.5";"Secretaria de Assistência e Desenvolvimento Social"
"2026.3.39.39101.403.3319.500132.5";"2026.3.39.39101.403.3319.500132.5";"2026.6183462.39101.0.500132.403.3319.93955.5";"Secretaria de Assistência e Desenvolvimento Social"
"2025.3.18.18401.420.5040.500116.5";"2025.3.18.18401.420.5040.500116.5";"2025.5759896.18401.1.500116.420.5040.86542.5";"Secretaria de Desenvolvimento Rural"
"2025.3.18.18401.420.5040.500116.5";"2025.3.18.18401.420.5040.500116.5";"2025.5758882.18401.0.500116.420.5040.86542.5";"Secretaria de Desenvolvimento Rural"
"2022.3.11.11101.306.6998.500103.5";"2022.3.11.11101.306.6998.500103.5";"2022.4569294.11101.0.500103.306.6998.50149.5";"Secretaria da Educação"
"2022.3.11.11101.306.6998.500103.5";"2022.3.11.11101.306.6998.500103.5";"2022.4569293.11101.1.500103.306.6998.50149.5";"Secretaria da Educação"
"2024.3.21.21101.413.5917.500063.5";"2024.3.21.21101.413.5917.500063.5";"2024.5205189.21101.9.500063.413.5917.57469.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2024.3.21.21101.413.5917.500063.5";"2024.3.21.21101.413.5917.500063.5";"2024.5227336.21101.7.500063.413.5917.57469.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2024.3.21.21101.413.5917.500063.5";"2024.3.21.21101.413.5917.500063.5";"2024.5205475.21101.0.500063.413.5917.57469.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2024.3.21.21101.413.5917.500063.5";"2024.3.21.21101.413.5917.500063.5";"2024.5213702.21101.7.500063.413.5917.57469.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2024.3.21.21101.413.5917.500063.5";"2024.3.21.21101.413.5917.500063.5";"2024.5227332.21101.0.500063.413.5917.57469.5";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2017.3.19.19601.200.5607.500037.5";"2017.3.19.19601.200.5607.500037.5";"2017.2000919.19601.3.500037.200.5607.16847.5";"Secretaria da Saúde"
"2017.3.19.19601.200.5607.500037.5";"2017.3.19.19601.200.5607.500037.5";"2017.2001288.19601.0.500037.200.5607.16847.5";"Secretaria da Saúde"
"2023.3.11.11101.306.7744.500034.5";"2023.3.11.11101.306.7744.500034.5";"2023.4944505.11101.0.500034.306.7744.56903.5";"Secretaria da Educação"
"2023.3.11.11101.306.7744.500034.5";"2023.3.11.11101.306.7744.500034.5";"2023.4944512.11101.38.500034.306.7744.56903.5";"Secretaria da Educação"
"2020.3.18.18401.304.1399.500082.5";"2020.3.18.18401.304.1399.500082.5";"2020.3878212.18401.1.500082.304.1399.31018.5";"Secretaria de Desenvolvimento Rural"
"2020.3.18.18401.304.1399.500082.5";"2020.3.18.18401.304.1399.500082.5";"2020.3878703.18401.0.500082.304.1399.31018.5";"Secretaria de Desenvolvimento Rural"
"2020.3.18.18401.304.1399.500082.5";"2020.3.18.18401.304.1399.500082.5";"2020.3878210.18401.1.500082.304.1399.31018.5";"Secretaria de Desenvolvimento Rural"
"2020.3.18.18401.304.1399.500082.5";"2020.3.18.18401.304.1399.500082.5";"2020.3878586.18401.0.500082.304.1399.31018.5";"Secretaria de Desenvolvimento Rural"
"2025.3.19.19601.436.7850.500024.5";"2025.3.19.19601.436.7850.500024.5";"2025.5662037.19601.0.500024.436.7850.86489.5";"Secretaria da Saúde"
"2025.3.19.19601.436.7850.500024.5";"2025.3.19.19601.436.7850.500024.5";"2025.5662013.19601.3.500024.436.7850.86489.5";"Secretaria da Saúde"
"2026.3.32.32101.411.3701.500126.5";"2026.3.32.32101.411.3701.500126.5";"2026.6193803.32101.0.500126.411.3701.93965.5";"Secretaria de Turismo"
"2026.3.32.32101.411.3701.500126.5";"2026.3.32.32101.411.3701.500126.5";"2026.6193893.32101.3.500126.411.3701.93965.5";"Secretaria de Turismo"
"2020.3.19.19601.313.7510.500102.5";"2020.3.19.19601.313.7510.500102.5";"2020.3877862.19601.1.500102.313.7510.33015.5";"Secretaria da Saúde"
"2020.3.19.19601.313.7510.500102.5";"2020.3.19.19601.313.7510.500102.5";"2020.3891248.19601.109.500102.313.7510.33015.5";"Secretaria da Saúde"
"2020.3.19.19601.313.7510.500102.5";"2020.3.19.19601.313.7510.500102.5";"2020.3878545.19601.0.500102.313.7510.33015.5";"Secretaria da Saúde"
"2020.3.19.19601.313.7510.500102.5";"2020.3.19.19601.313.7510.500102.5";"2020.3880231.19601.108.500102.313.7510.33015.5";"Secretaria da Saúde"
"2023.3.22.22101.302.3696.500112.5";"2023.3.22.22101.302.3696.500112.5";"2023.4927052.22101.0.500112.302.3696.56952.5";"Secretaria de Cultura"
"2023.3.22.22101.302.3696.500112.5";"2023.3.22.22101.302.3696.500112.5";"2023.4926533.22101.1.500112.302.3696.56952.5";"Secretaria de Cultura"
"2022.3.18.18401.304.1399.500001.5";"2022.3.18.18401.304.1399.500001.5";"2022.4921780.18401.1.500001.304.1399.47645.5";"Secretaria de Desenvolvimento Rural"
"2022.3.18.18401.304.1399.500001.5";"2022.3.18.18401.304.1399.500001.5";"2022.4921779.18401.0.500001.304.1399.47645.5";"Secretaria de Desenvolvimento Rural"
"2025.3.32.32101.411.3701.500116.5";"2025.3.32.32101.411.3701.500116.5";"2025.5660918.32101.0.500116.411.3701.86542.5";"Secretaria de Turismo"
"2025.3.32.32101.411.3701.500116.5";"2025.3.32.32101.411.3701.500116.5";"2025.5660854.32101.3.500116.411.3701.86542.5";"Secretaria de Turismo"
"2021.3.18.18401.304.1399.500107.5";"2021.3.18.18401.304.1399.500107.5";"2021.4219656.18401.0.500107.304.1399.37424.5";"Secretaria de Desenvolvimento Rural"
"2021.3.18.18401.304.1399.500107.5";"2021.3.18.18401.304.1399.500107.5";"2021.4220060.18401.0.500107.304.1399.37424.5";"Secretaria de Desenvolvimento Rural"
"2021.3.18.18401.304.1399.500107.5";"2021.3.18.18401.304.1399.500107.5";"2021.4219305.18401.1.500107.304.1399.37424.5";"Secretaria de Desenvolvimento Rural"
"2021.3.18.18401.304.1399.500107.5";"2021.3.18.18401.304.1399.500107.5";"2021.4219189.18401.1.500107.304.1399.37424.5";"Secretaria de Desenvolvimento Rural"
"2021.3.18.18401.304.1399.500107.5";"2021.3.18.18401.304.1399.500107.5";"2021.4219303.18401.1.500107.304.1399.37424.5";"Secretaria de Desenvolvimento Rural"
"2021.3.18.18401.304.1399.500107.5";"2021.3.18.18401.304.1399.500107.5";"2021.4219661.18401.0.500107.304.1399.37424.5";"Secretaria de Desenvolvimento Rural"
"2023.3.11.11101.306.2984.500070.5";"2023.3.11.11101.306.2984.500070.5";"2023.4926400.11101.0.500070.306.2984.56922.5";"Secretaria da Educação"
"2023.3.11.11101.306.2984.500070.5";"2023.3.11.11101.306.2984.500070.5";"2023.4926316.11101.38.500070.306.2984.56922.5";"Secretaria da Educação"
"2026.3.32.32802.411.5893.500067.5";"2026.3.32.32802.411.5893.500067.5";"2026.6183363.32802.0.500067.411.5893.93686.5";"Secretaria de Turismo"
"2026.3.32.32802.411.5893.500067.5";"2026.3.32.32802.411.5893.500067.5";"2026.6182882.32802.1.500067.411.5893.93686.5";"Secretaria de Turismo"
"2021.3.20.20802.314.7874.500094.5";"2021.3.20.20802.314.7874.500094.5";"2021.4233921.20802.6.500094.314.7874.37212.5";"Secretaria da Segurança Pública"
"2021.3.20.20802.314.7874.500094.5";"2021.3.20.20802.314.7874.500094.5";"2021.4230316.20802.0.500094.314.7874.37212.5";"Secretaria da Segurança Pública"
"2025.3.19.19601.436.7850.500132.5";"2025.3.19.19601.436.7850.500132.5";"2025.5662200.19601.0.500132.436.7850.86557.5";"Secretaria da Saúde"
"2025.3.19.19601.436.7850.500132.5";"2025.3.19.19601.436.7850.500132.5";"2025.5662190.19601.3.500132.436.7850.86557.5";"Secretaria da Saúde"
"2020.3.11.11101.306.2984.500018.5";"2020.3.11.11101.306.2984.500018.5";"2020.3877823.11101.1.500018.306.2984.32818.5";"Secretaria da Educação"
"2020.3.11.11101.306.2984.500018.5";"2020.3.11.11101.306.2984.500018.5";"2020.3885688.11101.38.500018.306.2984.32818.5";"Secretaria da Educação"
"2020.3.11.11101.306.2984.500018.5";"2020.3.11.11101.306.2984.500018.5";"2020.3878627.11101.0.500018.306.2984.32818.5";"Secretaria da Educação"
"2022.3.19.19601.313.5607.500052.5";"2022.3.19.19601.313.5607.500052.5";"2022.4569745.19601.3.500052.313.5607.50335.5";"Secretaria da Saúde"
"2022.3.19.19601.313.5607.500052.5";"2022.3.19.19601.313.5607.500052.5";"2022.4568810.19601.1.500052.313.5607.50335.5";"Secretaria da Saúde"
"2022.3.19.19601.313.5607.500052.5";"2022.3.19.19601.313.5607.500052.5";"2022.4569107.19601.0.500052.313.5607.50335.5";"Secretaria da Saúde"
"2020.3.11.11601.306.6525.500115.5";"2020.3.11.11601.306.6525.500115.5";"2020.3893927.11601.1.500115.306.6525.33028.5";"Secretaria da Educação"
"2020.3.11.11601.306.6525.500115.5";"2020.3.11.11601.306.6525.500115.5";"2020.3893886.11601.0.500115.306.6525.33028.5";"Secretaria da Educação"
"2022.3.11.11601.306.7744.500012.5";"2022.3.11.11601.306.7744.500012.5";"2022.4921734.11601.0.500012.306.7744.50455.5";"Secretaria da Educação"
"2022.3.11.11601.306.7744.500012.5";"2022.3.11.11601.306.7744.500012.5";"2022.4921869.11601.1.500012.306.7744.50455.5";"Secretaria da Educação"
