"num_codigo";"num_codigo_exec";"num_codigo_liqu";"nom_orgao_orcamento_exec"
"2025.3.26.26101.419.1162.600057.6";"2025.3.26.26101.419.1162.600057.6";"2025.5674096.26101.0.600057.419.1162.91415.6";"Secretaria de Desenvolvimento Urbano"
"2025.3.32.32802.411.5893.600103.6";"2025.3.32.32802.411.5893.600103.6";"2025.6179205.32802.1.600103.411.5893.97551.6";"Secretaria de Turismo"
"2026.3.11.11101.425.7744.600062.6";"2026.3.11.11101.425.7744.600062.6";"2026.6192200.11101.0.600062.425.7744.95497.6";"Secretaria da Educação"
"2026.3.18.18101.417.1399.600108.6";"2026.3.18.18101.417.1399.600108.6";"2026.6196538.18101.3.600108.417.1399.97612.6";"Secretaria de Desenvolvimento Rural"
"2026.3.18.18101.417.1399.600135.6";"2026.3.18.18101.417.1399.600135.6";"2026.6196465.18101.0.600135.417.1399.97682.6";"Secretaria de Desenvolvimento Rural"
"2026.3.30.30101.426.3289.600058.6";"2026.3.30.30101.426.3289.600058.6";"2026.6193119.30101.0.600058.426.3289.95377.6";"Secretaria de Promoção da Igualdade Racial e dos Povos e Comunidades Tradicionais"
"2021.3.18.18401.312.5040.600002.6";"2021.3.18.18401.312.5040.600002.6";"2021.4225463.18401.1.600002.312.5040.46524.6";"Secretaria de Desenvolvimento Rural"
"2023.3.80.80102.900.8070.600025.6";"2023.3.80.80102.900.8070.600025.6";"2023.4928748.80102.0.600025.900.8070.57238.6";"Encargos Gerais do Estado"
"2024.3.18.18101.417.1399.600000.6";"2024.3.18.18101.417.1399.600000.6";"2024.5219347.18401.1.600000.417.1399.61620.6";"Secretaria de Desenvolvimento Rural"
"2024.3.22.22101.406.2314.600046.6";"2024.3.22.22101.406.2314.600046.6";"2024.5215661.22101.0.600046.406.2314.62306.6";"Secretaria de Cultura"
"2024.3.22.22202.406.7986.600031.6";"2024.3.22.22202.406.7986.600031.6";"2024.5212432.22202.1.600031.406.7986.61618.6";"Secretaria de Cultura"
"2024.3.8.8501.434.7894.600052.6";"2024.3.8.8501.434.7894.600052.6";"2024.5659520.8501.0.600052.434.7894.62312.6";"Secretaria de Infraestrutura Hídrica e Saneamento"
"2024.3.8.8501.434.7894.600052.6";"2024.3.8.8501.434.7894.600052.6";"2024.5659531.8501.2.600052.434.7894.62312.6";"Secretaria de Infraestrutura Hídrica e Saneamento"
"2025.3.10.10501.417.5916.600048.6";"2025.3.10.10501.417.5916.600048.6";"2025.5671115.10501.1.600048.417.5916.90195.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2025.3.21.21301.414.7882.600063.6";"2025.3.21.21301.414.7882.600063.6";"2025.5776395.21301.1.600063.414.7882.91446.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2025.3.26.26101.419.1162.600006.6";"2025.3.26.26101.419.1162.600006.6";"2025.6180453.26101.0.600006.419.1162.90208.6";"Secretaria de Desenvolvimento Urbano"
"2026.3.11.11301.424.4048.600059.6";"2026.3.11.11301.424.4048.600059.6";"2026.6192776.11301.0.600059.424.4048.95494.6";"Secretaria da Educação"
"2026.3.11.11301.424.4048.600059.6";"2026.3.11.11301.424.4048.600059.6";"2026.6192957.11301.16.600059.424.4048.95494.6";"Secretaria da Educação"
"2026.3.26.26101.419.1158.600020.6";"2026.3.26.26101.419.1158.600020.6";"2026.6189164.26101.0.600020.419.1158.95144.6";"Secretaria de Desenvolvimento Urbano"
"2026.3.28.28101.405.5649.600046.6";"2026.3.28.28101.405.5649.600046.6";"2026.6192722.28101.0.600046.405.5649.97011.6";"Secretaria de Ciência, Tecnologia e Inovação"
"2026.3.32.32802.411.5893.600167.6";"2026.3.32.32802.411.5893.600167.6";"2026.6188340.32802.1.600167.411.5893.97832.6";"Secretaria de Turismo"
"2022.3.11.11101.306.6596.600009.6";"2022.3.11.11301.306.6596.600009.6";"2022.4588400.11301.1.600009.306.6596.51878.6";"Secretaria da Educação"
"2022.3.11.11101.306.6596.600009.6";"2022.3.11.11301.306.6596.600009.6";"2022.4588398.11301.1.600009.306.6596.51878.6";"Secretaria da Educação"
"2022.3.80.80102.900.8070.600036.6";"2022.3.80.80102.900.8070.600036.6";"2022.4588253.80102.0.600036.900.8070.57114.6";"Encargos Gerais do Estado"
"2023.3.22.22101.302.2314.600028.6";"2023.3.22.22101.302.2314.600028.6";"2023.4947247.22101.1.600028.302.2314.57300.6";"Secretaria de Cultura"
"2023.3.28.28101.301.7917.600009.6";"2023.3.28.28101.301.7917.600009.6";"2023.4932901.28101.1.600009.301.7917.55823.6";"Secretaria de Ciência, Tecnologia e Inovação"
"2024.3.18.18401.417.7988.600038.6";"2024.3.18.18401.417.7988.600038.6";"2024.5210482.18401.1.600038.417.7988.61652.6";"Secretaria de Desenvolvimento Rural"
"2024.3.21.21301.414.5779.600038.6";"2024.3.21.21301.414.5779.600038.6";"2024.5212322.21301.0.600038.414.5779.61652.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2024.3.26.26101.419.1162.600056.6";"2024.3.26.26101.419.1162.600056.6";"2024.5213383.26101.4.600056.419.1162.62315.6";"Secretaria de Desenvolvimento Urbano"
"2024.3.80.80102.900.8070.600038.6";"2024.3.80.80102.900.8070.600038.6";"2024.5208814.80102.0.600038.900.8070.61652.6";"Encargos Gerais do Estado"
"2025.3.22.22101.406.7980.600063.6";"2025.3.22.22101.406.7980.600063.6";"2025.5669136.22101.1.600063.406.7980.91446.6";"Secretaria de Cultura"
"2025.3.26.26101.419.1162.600006.6";"2025.3.26.26101.419.1162.600006.6";"2025.6180471.26101.4.600006.419.1162.90208.6";"Secretaria de Desenvolvimento Urbano"
"2025.3.80.80102.900.8070.600004.6";"2025.3.80.80102.900.8070.600004.6";"2025.5665722.80102.0.600004.900.8070.90206.6";"Encargos Gerais do Estado"
"2022.3.22.22101.302.6903.600005.6";"2022.3.22.22202.302.6903.600005.6";"2022.4580839.22101.1.600005.302.6903.51874.6";"Secretaria de Cultura"
"2020.3.20.20102.314.7877.600002.6";"2020.3.20.20102.314.7877.600002.6";"2020.3893119.20102.0.600002.314.7877.46265.6";"Secretaria da Segurança Pública"
"2022.3.28.28101.301.7917.600005.6";"2022.3.28.28101.301.7917.600005.6";"2022.4574475.28101.1.600005.301.7917.51874.6";"Secretaria de Ciência, Tecnologia e Inovação"
"2022.3.28.28101.301.7917.600009.6";"2022.3.28.28101.301.7917.600009.6";"2022.4574986.28101.0.600009.301.7917.51878.6";"Secretaria de Ciência, Tecnologia e Inovação"
"2023.3.22.22101.302.7857.600034.6";"2023.3.22.22101.302.7857.600034.6";"2023.4939920.22301.1.600034.302.7857.57253.6";"Secretaria de Cultura"
"2024.3.10.10501.446.3194.600006.6";"2024.3.10.10501.446.3194.600006.6";"2024.5211697.10501.0.600006.446.3194.61626.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2024.3.34.34101.429.4181.600043.6";"2024.3.34.34101.429.4181.600043.6";"2024.5326421.34101.1.600043.429.4181.62303.6";"Secretaria de Políticas para as Mulheres"
"2025.3.18.18401.417.1399.600069.6";"2025.3.18.18401.417.1399.600069.6";"2025.5673193.18401.0.600069.417.1399.91470.6";"Secretaria de Desenvolvimento Rural"
"2025.3.24.24801.432.7911.600018.6";"2025.3.24.24801.432.7911.600018.6";"2025.5682381.24801.0.600018.432.7911.90220.6";"Secretaria de Infraestrutura"
"2025.3.80.80102.900.8070.600074.6";"2025.3.80.80102.900.8070.600074.6";"2025.5665670.80102.0.600074.900.8070.91377.6";"Encargos Gerais do Estado"
"2026.3.11.11302.424.7867.600031.6";"2026.3.11.11302.424.7867.600031.6";"2026.6192226.11302.0.600031.424.7867.97023.6";"Secretaria da Educação"
"2026.3.11.11303.424.6927.600052.6";"2026.3.11.11303.424.6927.600052.6";"2026.6192234.11303.0.600052.424.6927.97020.6";"Secretaria da Educação"
"2026.3.26.26101.419.1158.600020.6";"2026.3.26.26401.419.1158.600020.6";"2026.6189163.26101.4.600020.419.1158.95144.6";"Secretaria de Desenvolvimento Urbano"
"2024.3.26.26101.419.1162.600009.6";"2024.3.26.26401.419.1162.600009.6";"2024.5250621.26101.4.600009.419.1162.61629.6";"Secretaria de Desenvolvimento Urbano"
"2020.3.12.12201.314.4365.600002.6";"2020.3.12.12201.314.4365.600002.6";"2020.3893075.12201.0.600002.314.4365.46265.6";"Secretaria de Justiça, Direitos Humanos e Desenvolvimento Social"
"2021.3.11.11101.306.5262.600009.6";"2021.3.11.11101.306.5262.600009.6";"2021.4542188.11101.91.600009.306.5262.51514.6";"Secretaria da Educação"
"2021.3.11.11301.306.7867.600002.6";"2021.3.11.11301.306.7867.600002.6";"2021.4225601.11301.16.600002.306.7867.46524.6";"Secretaria da Educação"
"2021.3.24.24801.309.7911.600000.6";"2021.3.24.24801.309.7911.600000.6";"2021.4233272.24801.1.600000.309.7911.46473.6";"Secretaria de Infraestrutura"
"2021.3.26.26101.305.1162.600006.6";"2021.3.26.26101.305.1162.600006.6";"2021.4563687.26101.4.600006.305.1162.51511.6";"Secretaria de Desenvolvimento Urbano"
"2022.3.10.10101.304.7385.600033.6";"2022.3.10.10101.304.7385.600033.6";"2022.4905260.10101.0.600033.304.7385.57111.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2022.3.22.22101.302.7857.600031.6";"2022.3.22.22101.302.7857.600031.6";"2022.4921795.22202.1.600031.302.7857.57109.6";"Secretaria de Cultura"
"2022.3.32.32801.303.5893.600002.6";"2022.3.32.32801.303.5893.600002.6";"2022.4588041.32801.1.600002.303.5893.46893.6";"Secretaria de Turismo"
"2023.3.30.30101.307.5713.600053.6";"2023.3.30.30101.307.5713.600053.6";"2023.5200623.30101.0.600053.307.5713.62127.6";"Secretaria de Promoção da Igualdade Racial e dos Povos e Comunidades Tradicionais"
"2024.3.10.10101.417.7385.600046.6";"2024.3.10.10101.417.7385.600046.6";"2024.5219646.10101.0.600046.417.7385.62306.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2024.3.22.22202.407.3294.600046.6";"2024.3.22.22202.407.3294.600046.6";"2024.5225695.22202.0.600046.407.3294.62306.6";"Secretaria de Cultura"
"2024.3.32.32802.411.5893.600002.6";"2024.3.32.32802.411.5893.600002.6";"2024.5219980.32802.0.600002.411.5893.61622.6";"Secretaria de Turismo"
"2024.3.34.34101.429.4181.600043.6";"2024.3.34.34101.429.4181.600043.6";"2024.5226570.34101.0.600043.429.4181.62303.6";"Secretaria de Políticas para as Mulheres"
"2024.3.38.38101.400.4170.600052.6";"2024.3.38.38101.400.4170.600052.6";"2024.5657202.38101.0.600052.400.4170.62312.6";"Secretaria de Justiça e Direitos Humanos"
"2024.3.38.38101.400.6953.600031.6";"2024.3.38.38101.400.6953.600031.6";"2024.5211871.38101.0.600031.400.6953.61618.6";"Secretaria de Justiça e Direitos Humanos"
"2024.3.8.8501.434.7894.600052.6";"2024.3.8.8501.434.7894.600052.6";"2024.5230341.8501.2.600052.434.7894.62312.6";"Secretaria de Infraestrutura Hídrica e Saneamento"
"2025.3.10.10101.417.7244.600113.6";"2025.3.10.10101.417.7244.600113.6";"2025.6179351.10101.0.600113.417.7244.97623.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2025.3.18.18401.417.1399.600105.6";"2025.3.18.18401.417.1399.600105.6";"2025.6179070.18401.1.600105.417.1399.97555.6";"Secretaria de Desenvolvimento Rural"
"2025.3.21.21301.414.1009.600056.6";"2025.3.21.21301.414.1009.600056.6";"2025.5674974.21301.0.600056.414.1009.90187.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2025.3.21.21301.414.5793.600071.6";"2025.3.21.21301.414.5793.600071.6";"2025.5676335.21301.1.600071.414.5793.91375.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2025.3.22.22101.406.2314.600028.6";"2025.3.22.22101.406.2314.600028.6";"2025.5681384.22101.3.600028.406.2314.90199.6";"Secretaria de Cultura"
"2025.3.22.22301.406.7857.600034.6";"2025.3.22.22301.406.7857.600034.6";"2025.5676255.22301.1.600034.406.7857.90232.6";"Secretaria de Cultura"
"2025.3.80.80102.900.8070.600023.6";"2025.3.80.80102.900.8070.600023.6";"2025.5665767.80102.0.600023.900.8070.90225.6";"Encargos Gerais do Estado"
"2026.3.18.18101.417.1399.600135.6";"2026.3.18.18101.417.1399.600135.6";"2026.6196604.18101.3.600135.417.1399.97682.6";"Secretaria de Desenvolvimento Rural"
"2026.3.26.26101.419.1162.600020.6";"2026.3.26.26101.419.1162.600020.6";"2026.6194731.26101.0.600020.419.1162.95144.6";"Secretaria de Desenvolvimento Urbano"
"2026.3.28.28101.405.5649.600046.6";"2026.3.28.28101.405.5649.600046.6";"2026.6193547.28101.1.600046.405.5649.97011.6";"Secretaria de Ciência, Tecnologia e Inovação"
"2026.3.39.39101.404.4183.600067.6";"2026.3.39.39101.404.4183.600067.6";"2026.6192417.39101.3.600067.404.4183.97083.6";"Secretaria de Assistência e Desenvolvimento Social"
"2026.3.80.80102.900.8070.600035.6";"2026.3.80.80102.900.8070.600035.6";"2026.6187150.80102.0.600035.900.8070.97002.6";"Encargos Gerais do Estado"
"2026.3.80.80102.900.8070.600057.6";"2026.3.80.80102.900.8070.600057.6";"2026.6187213.80102.0.600057.900.8070.95222.6";"Encargos Gerais do Estado"
"2025.3.22.22202.406.7986.600046.6";"2025.3.32.32101.406.7986.600046.6";"2025.6178543.32101.3.600046.406.7986.90188.6";"Secretaria de Turismo"
"2022.3.21.21301.305.1009.600020.6";"2022.3.21.21301.305.1009.600020.6";"2022.4580956.21301.0.600020.305.1009.51889.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2022.3.28.28101.301.7917.600025.6";"2022.3.28.28101.301.7917.600025.6";"2022.4588620.28101.0.600025.301.7917.57103.6";"Secretaria de Ciência, Tecnologia e Inovação"
"2023.3.21.21101.308.1793.600005.6";"2023.3.21.21101.308.1793.600005.6";"2023.4947690.21101.0.600005.308.1793.55819.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2024.3.10.10101.417.3044.600076.6";"2024.3.10.10101.417.3044.600076.6";"2024.5658977.10101.0.600076.417.3044.91339.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2024.3.18.18101.417.1399.600056.6";"2024.3.18.18101.417.1399.600056.6";"2024.5222206.18101.0.600056.417.1399.62315.6";"Secretaria de Desenvolvimento Rural"
"2024.3.38.38101.400.6953.600052.6";"2024.3.38.38101.400.6953.600052.6";"2024.5211009.38101.3.600052.400.6953.62312.6";"Secretaria de Justiça e Direitos Humanos"
"2024.3.39.39101.403.5445.600038.6";"2024.3.39.39101.403.5445.600038.6";"2024.5217042.39101.2.600038.403.5445.61652.6";"Secretaria de Assistência e Desenvolvimento Social"
"2024.3.8.8501.434.7894.600052.6";"2024.3.8.8501.434.7894.600052.6";"2024.5659522.8501.0.600052.434.7894.62312.6";"Secretaria de Infraestrutura Hídrica e Saneamento"
"2025.3.10.10101.417.3044.600031.6";"2025.3.10.10101.417.3044.600031.6";"2025.5669818.10101.0.600031.417.3044.90200.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2025.3.11.11301.424.4048.600059.6";"2025.3.11.11301.424.4048.600059.6";"2025.5670438.11301.0.600059.424.4048.91468.6";"Secretaria da Educação"
"2025.3.21.21301.414.5779.600057.6";"2025.3.21.21301.414.5779.600057.6";"2025.5670352.21301.0.600057.414.5779.91415.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2025.3.28.28101.405.5649.600043.6";"2025.3.28.28101.405.5649.600043.6";"2025.5673381.28101.1.600043.405.5649.90235.6";"Secretaria de Ciência, Tecnologia e Inovação"
"2025.3.38.38101.446.3194.600062.6";"2025.3.38.38101.446.3194.600062.6";"2025.5678498.38101.1.600062.446.3194.91471.6";"Secretaria de Justiça e Direitos Humanos"
"2023.3.22.22101.302.7980.600005.6";"2023.3.22.22301.302.7980.600005.6";"2023.4939916.22301.1.600005.302.7980.55819.6";"Secretaria de Cultura"
"2021.3.20.20801.314.7877.600008.6";"2021.3.20.20801.314.7877.600008.6";"2021.4246762.20801.97.600008.314.7877.51513.6";"Secretaria da Segurança Pública"
"2022.3.18.18401.304.1399.600015.6";"2022.3.18.18401.304.1399.600015.6";"2022.4577189.18401.1.600015.304.1399.51884.6";"Secretaria de Desenvolvimento Rural"
"2022.3.18.18401.304.1399.600022.6";"2022.3.18.18401.304.1399.600022.6";"2022.4585478.18401.1.600022.304.1399.51856.6";"Secretaria de Desenvolvimento Rural"
"2022.3.21.21301.303.5779.600038.6";"2022.3.21.21301.303.5779.600038.6";"2022.4589598.21301.0.600038.303.5779.57116.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2022.3.34.34101.311.5558.600003.6";"2022.3.34.34101.311.5558.600003.6";"2022.4586881.34101.0.600003.311.5558.51872.6";"Secretaria de Políticas para as Mulheres"
"2023.3.38.38101.300.2170.600002.6";"2023.3.38.38101.300.2170.600002.6";"2023.4939556.38101.0.600002.300.2170.55816.6";"Secretaria de Justiça e Direitos Humanos"
"2023.3.38.38101.300.2170.600005.6";"2023.3.38.38101.300.2170.600005.6";"2023.4940096.38101.3.600005.300.2170.55819.6";"Secretaria de Justiça e Direitos Humanos"
"2023.3.80.80102.900.8070.600029.6";"2023.3.80.80102.900.8070.600029.6";"2023.4928752.80102.0.600029.900.8070.57244.6";"Encargos Gerais do Estado"
"2024.3.20.20102.437.7880.600053.6";"2024.3.20.20102.437.7880.600053.6";"2024.5214902.20102.1.600053.437.7880.62313.6";"Secretaria da Segurança Pública"
"2024.3.26.26101.419.1158.600020.6";"2024.3.26.26101.419.1158.600020.6";"2024.5215391.26101.4.600020.419.1158.61640.6";"Secretaria de Desenvolvimento Urbano"
"2024.3.26.26101.419.5183.600043.6";"2024.3.26.26101.419.5183.600043.6";"2024.5220729.26101.0.600043.419.5183.62303.6";"Secretaria de Desenvolvimento Urbano"
"2024.3.28.28101.405.7917.600005.6";"2024.3.28.28101.405.7917.600005.6";"2024.5210985.28101.1.600005.405.7917.61625.6";"Secretaria de Ciência, Tecnologia e Inovação"
"2024.3.32.32101.411.3701.600066.6";"2024.3.32.32101.411.3701.600066.6";"2024.5226208.32101.0.600066.411.3701.91331.6";"Secretaria de Turismo"
"2025.3.38.38101.400.6953.600038.6";"2025.3.38.38101.400.6953.600038.6";"2025.5674996.38101.3.600038.400.6953.90234.6";"Secretaria de Justiça e Direitos Humanos"
"2026.3.10.10101.417.5916.600159.6";"2026.3.10.10101.417.5916.600159.6";"2026.6189186.10501.1.600159.417.5916.97841.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2026.3.10.10101.417.7385.600098.6";"2026.3.10.10101.417.7385.600098.6";"2026.6187756.10101.1.600098.417.7385.97592.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2026.3.18.18401.417.1399.600069.6";"2026.3.18.18401.417.1399.600069.6";"2026.6188872.18401.1.600069.417.1399.95496.6";"Secretaria de Desenvolvimento Rural"
"2026.3.32.32101.411.3701.600139.6";"2026.3.32.32101.411.3701.600139.6";"2026.6188764.32101.0.600139.411.3701.97678.6";"Secretaria de Turismo"
"2023.3.22.22101.302.7857.600031.6";"2023.3.22.22202.302.7857.600031.6";"2023.4942387.22202.1.600031.302.7857.57248.6";"Secretaria de Cultura"
"2024.3.28.28101.405.7917.600000.6";"2024.3.26.26101.405.7917.600000.6";"2024.5210984.28101.1.600000.405.7917.61620.6";"Secretaria de Desenvolvimento Urbano"
"2022.3.11.11601.306.7744.600010.6";"2022.3.11.11601.306.7744.600010.6";"2022.4575382.11601.1.600010.306.7744.51879.6";"Secretaria da Educação"
"2022.3.12.12201.300.4365.600002.6";"2022.3.12.12201.300.4365.600002.6";"2022.4583306.12201.1.600002.300.4365.46893.6";"Secretaria de Justiça, Direitos Humanos e Desenvolvimento Social"
"2023.3.11.11101.306.5266.600031.6";"2023.3.11.11101.306.5266.600031.6";"2023.4935158.11101.94.600031.306.5266.57248.6";"Secretaria da Educação"
"2023.3.18.18401.304.1398.600038.6";"2023.3.18.18401.304.1398.600038.6";"2023.4945751.18401.0.600038.304.1398.57258.6";"Secretaria de Desenvolvimento Rural"
"2023.3.21.21301.305.1009.600013.6";"2023.3.21.21301.305.1009.600013.6";"2023.5201063.21301.0.600013.305.1009.55827.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2023.3.80.80102.900.8070.600011.6";"2023.3.80.80102.900.8070.600011.6";"2023.4928726.80102.0.600011.900.8070.55825.6";"Encargos Gerais do Estado"
"2024.3.22.22101.408.7032.600005.6";"2024.3.22.22101.408.7032.600005.6";"2024.5212789.22101.0.600005.408.7032.61625.6";"Secretaria de Cultura"
"2024.3.80.80102.900.8070.600056.6";"2024.3.80.80102.900.8070.600056.6";"2024.5208920.80102.0.600056.900.8070.62315.6";"Encargos Gerais do Estado"
"2025.3.22.22201.406.3696.600027.6";"2025.3.22.22201.406.3696.600027.6";"2025.5679616.22201.0.600027.406.3696.90227.6";"Secretaria de Cultura"
"2025.3.24.24801.432.5138.600061.6";"2025.3.24.24801.432.5138.600061.6";"2025.5672697.24801.1.600061.432.5138.91454.6";"Secretaria de Infraestrutura"
"2025.3.32.32101.411.3701.600166.6";"2025.3.32.32101.411.3701.600166.6";"2025.6180982.32101.0.600166.411.3701.97787.6";"Secretaria de Turismo"
"2025.3.38.38101.400.4095.600005.6";"2025.3.38.38101.400.4095.600005.6";"2025.5683966.38101.3.600005.400.4095.90207.6";"Secretaria de Justiça e Direitos Humanos"
"2025.3.80.80102.900.8070.600055.6";"2025.3.80.80102.900.8070.600055.6";"2025.5665834.80102.0.600055.900.8070.90198.6";"Encargos Gerais do Estado"
"2026.3.80.80102.900.8070.600059.6";"2026.3.80.80102.900.8070.600059.6";"2026.6187217.80102.0.600059.900.8070.95494.6";"Encargos Gerais do Estado"
